frame_id,timestamp_us,hand_id,hand_type,pronation_supination_deg,flexion_extension_deg,deviation_deg
23695,132504019776,58,right,99.272781,1.584358,-11.261066
23696,132504039076,58,right,100.365929,1.381378,-11.679038
23697,132504058345,58,right,101.355019,1.239318,-12.104339
23698,132504079731,58,right,102.592178,1.030032,-12.483664
23699,132504099300,58,right,103.329041,0.981158,-12.851578
23700,132504120574,58,right,104.048904,0.872017,-13.178981
23701,132504142372,58,right,105.003090,0.594701,-13.517828
23702,132504165027,58,right,105.797676,0.468672,-13.772589
23703,132504187589,58,right,106.768394,0.280049,-14.100404
23704,132504212659,58,right,107.498589,0.289861,-14.455304
23705,132504235862,58,right,108.151291,0.242025,-14.755829
23706,132504255108,58,right,108.670929,0.321576,-15.009259
23707,132504273437,58,right,108.999329,0.424493,-15.183586
23708,132504291551,58,right,109.240128,0.510984,-15.296452
23709,132504310045,58,right,109.488884,0.576589,-15.403514
23710,132504328730,58,right,109.792397,0.604908,-15.524225
23711,132504347368,58,right,110.011635,0.652550,-15.588567
23712,132504366115,58,right,110.216957,0.675332,-15.620402
23713,132504384453,58,right,110.373016,0.728383,-15.631271
23714,132504403079,58,right,110.517159,0.782941,-15.681890
23715,132504421692,58,right,110.663513,0.828071,-15.749300
23716,132504440726,58,right,110.786682,0.863054,-15.817459
23717,132504459331,58,right,110.903168,0.883591,-15.859174
23718,132504479547,58,right,110.956070,0.906675,-15.867000
23719,132504497682,58,right,110.994904,0.933788,-15.892573
23720,132504516186,58,right,111.044266,0.948865,-15.913332
23721,132504534586,58,right,111.075417,0.955058,-15.917293
23722,132504553292,58,right,111.099716,0.954841,-15.917427
23723,132504572319,58,right,111.113052,0.956605,-15.920261
23724,132504591009,58,right,111.126122,0.958194,-15.926931
23725,132504609687,58,right,111.127945,0.960907,-15.922153
23726,132504628327,58,right,111.107132,0.965750,-15.929172
23727,132504646574,58,right,111.086853,0.971553,-15.937757
23728,132504665118,58,right,111.068687,0.977054,-15.929891
23729,132504683900,58,right,111.050690,0.981459,-15.928280
23730,132504702898,58,right,111.031250,0.983889,-15.942274
23731,132504721415,58,right,111.017418,0.988907,-15.950185
23732,132504740737,58,right,111.022514,0.989355,-15.964018
23733,132504759122,58,right,111.031769,0.988502,-15.959849
23734,132504777770,58,right,111.049263,0.986497,-15.953084
23735,132504796467,58,right,111.065826,0.983133,-15.958364
23736,132504815345,58,right,111.088989,0.979992,-15.957093
23737,132504834385,58,right,111.110512,0.978899,-15.956754
23738,132504852697,58,right,111.129402,0.981611,-15.955632
23739,132504871129,58,right,111.151230,0.983975,-15.954736
23740,132504889922,58,right,111.174316,0.986528,-15.946667
23741,132504908863,58,right,111.195229,0.989945,-15.934576
23742,132504928189,58,right,111.212166,0.995662,-15.925223
23743,132504947355,58,right,111.217842,1.002511,-15.906065
23744,132504965677,58,right,111.228554,1.012958,-15.870103
23745,132504984266,58,right,111.210350,1.029636,-15.838426
23746,132505002856,58,right,111.156494,1.057822,-15.783342
23747,132505021952,58,right,111.008217,1.114398,-15.699138
23748,132505040793,58,right,110.762749,1.209876,-15.608804
23749,132505059318,58,right,110.245056,1.336871,-15.425854
23750,132505077936,58,right,109.751160,1.447005,-15.277512
23751,132505096338,58,right,109.156403,1.541116,-15.076220
23752,132505115366,58,right,108.494041,1.660638,-14.834439
23753,132505134095,58,right,107.710487,1.799026,-14.573791
23754,132505153155,58,right,106.895760,1.978555,-14.352734
23755,132505172065,58,right,105.515800,2.388128,-14.025262
23756,132505190328,58,right,104.665535,2.557617,-13.705025
23757,132505209339,58,right,103.831108,2.718271,-13.421297
23758,132505227747,58,right,103.014572,2.792585,-13.162556
23759,132505248305,58,right,102.146820,2.912056,-12.941323
23760,132505267767,58,right,100.790337,3.235684,-12.587463
23761,132505286147,58,right,99.780563,3.361537,-12.318857
23762,132505305071,58,right,98.873413,3.524111,-12.088824
23763,132505323831,58,right,97.987183,3.702023,-11.856658
23764,132505342459,58,right,97.170914,3.779343,-11.622414
23765,132505360922,58,right,96.235466,3.900545,-11.340152
23766,132505379461,58,right,95.164536,3.993186,-11.123362
23767,132505398101,58,right,93.674377,4.270175,-10.928410
23768,132505416442,58,right,92.599266,4.454575,-10.941056
23769,132505434939,58,right,91.145943,4.635517,-10.900414
23770,132505452989,58,right,89.717186,4.736458,-10.784676
23771,132505471857,58,right,88.190758,4.831534,-10.603763
23772,132505490819,58,right,86.738258,4.817166,-10.290857
23773,132505509423,58,right,85.317299,4.748304,-10.044610
23774,132505527742,58,right,82.961891,4.955075,-9.567914
23775,132505546726,58,right,80.915176,5.033947,-9.033730
23776,132505564982,58,right,78.802216,5.010887,-8.485206
23777,132505584286,58,right,76.793831,4.761892,-7.621835
23778,132505603206,58,right,75.392738,4.301852,-6.808472
23779,132505621815,58,right,74.441139,3.960953,-6.202696
23780,132505640398,58,right,72.997635,3.690167,-5.512740
23781,132505658662,58,right,71.448151,3.520479,-4.928766
23782,132505676834,58,right,70.110802,3.202959,-4.409321
23783,132505695087,58,right,68.738350,2.750989,-3.879213
23784,132505713203,58,right,67.466682,2.237486,-3.338769
23785,132505731750,58,right,66.097061,1.775532,-2.925846
23786,132505751502,58,right,64.390961,1.518515,-2.509820
23787,132505769948,58,right,62.359810,1.329544,-2.217424
23788,132505788774,58,right,59.668686,1.083459,-1.923166
23789,132505808247,58,right,57.247250,0.751377,-1.663991
23790,132505827091,58,right,55.043179,0.419291,-1.449334
23791,132505846227,58,right,52.845318,-0.071895,-1.101164
23792,132505865175,58,right,50.995014,-0.477596,-0.812785
23793,132505884437,58,right,49.070889,-0.959924,-0.613053
23794,132505903408,58,right,47.568104,-1.306150,-0.430280
23795,132505921656,58,right,46.292038,-1.799160,-0.459638
23796,132505941188,58,right,44.525394,-1.898891,-0.364957
23797,132505960333,58,right,42.480679,-1.662607,-0.332709
23798,132505979351,58,right,40.726040,-1.522620,-0.339296
23799,132505998867,58,right,39.183044,-1.368309,-0.371472
23800,132506018333,58,right,37.823135,-1.441547,-0.438322
23801,132506037857,58,right,36.342503,-1.528867,-0.332377
23802,132506056593,58,right,34.384430,-1.819394,-0.223309
23803,132506074852,58,right,32.776299,-1.860333,-0.033190
23804,132506092631,58,right,31.306686,-1.937075,0.154286
23805,132506111194,58,right,29.774939,-1.958307,0.435756
23806,132506129306,58,right,28.339315,-2.080368,0.646311
23807,132506147707,58,right,26.534870,-2.223256,0.880199
23808,132506166173,58,right,24.646984,-2.427109,1.160463
23809,132506185761,58,right,22.896189,-2.297513,1.410692
23810,132506204836,58,right,20.844734,-1.977815,1.724859
23811,132506223842,58,right,19.222387,-1.863861,1.999511
23812,132506242545,58,right,17.679405,-1.705953,2.287622
23813,132506261432,58,right,16.265207,-1.737773,2.607213
23814,132506280846,58,right,14.992004,-1.748415,2.879861
23815,132506299044,58,right,13.723763,-1.379725,3.205307
23816,132506317767,58,right,12.254404,-0.975799,3.504156
23817,132506336261,58,right,11.319446,-0.669729,3.611050
23818,132506354690,58,right,10.503886,-0.502534,3.749665
23819,132506373290,58,right,9.693785,-0.317196,3.901577
23820,132506391613,58,right,8.741991,-0.269698,4.185271
23821,132506410575,58,right,7.906753,-0.348025,4.409710
23822,132506429412,58,right,6.952693,-0.424052,4.680373
23823,132506447815,58,right,6.075851,-0.639306,4.929792
23824,132506466753,58,right,5.417131,-0.718847,5.152983
23825,132506485599,58,right,4.951711,-0.784855,5.361509
23826,132506503989,58,right,4.627454,-0.898981,5.503888
23827,132506523250,58,right,4.400224,-0.967444,5.615086
23828,132506542250,58,right,4.231114,-1.046661,5.711349
23829,132506560883,58,right,4.105845,-1.152223,5.762953
23830,132506579749,58,right,3.976936,-1.259364,5.837750
23831,132506598255,58,right,3.884132,-1.341095,5.901533
23832,132506616673,58,right,3.842474,-1.462835,5.935931
23833,132506635665,58,right,3.821818,-1.581951,5.976140
23834,132506653975,58,right,3.777037,-1.828069,6.009252
23835,132506672486,58,right,3.804376,-2.438853,5.977261
23836,132506691047,58,right,3.791377,-3.355674,5.905139
23837,132506709328,58,right,3.682070,-4.582784,5.740344
23838,132506728391,58,right,3.806263,-6.073078,5.536196
23839,132506747151,58,right,3.767159,-7.614573,5.421318
23840,132506766078,58,right,3.776899,-9.308414,5.236157
23841,132506786623,58,right,3.791508,-11.491721,5.131807
23842,132506806851,58,right,3.615916,-13.473258,4.961109
23843,132506827076,58,right,3.549859,-15.140662,4.827456
23844,132506846797,58,right,4.288484,-17.442974,4.778893
23845,132506865519,58,right,4.874789,-19.452839,4.701444
23846,132506885078,58,right,5.421010,-21.384962,4.669176
23847,132506903856,58,right,6.025307,-23.266127,4.631606
23848,132506923893,58,right,6.684526,-25.634249,4.459285
23849,132506942931,58,right,7.355988,-27.584995,4.195476
23850,132506962605,58,right,8.239227,-29.352083,3.989912
23851,132506981685,58,right,9.168019,-31.296812,3.796794
23852,132507000410,58,right,10.159511,-32.961948,3.763490
23853,132507019137,58,right,11.270843,-35.095783,3.760544
23854,132507038094,58,right,11.728857,-36.875084,3.675038
23855,132507057584,58,right,12.267186,-38.485302,3.470665
23856,132507076733,58,right,13.062125,-40.041340,3.374714
23857,132507096299,58,right,13.710740,-41.382767,3.281959
23858,132507115558,58,right,14.964640,-43.065609,3.566805
23859,132507134731,58,right,16.000517,-44.602070,3.933181
23860,132507153118,58,right,17.043211,-45.824482,4.402349
23861,132507171388,58,right,18.035810,-47.090561,4.971359
23862,132507189967,58,right,19.014944,-48.150974,5.431818
23863,132507209008,58,right,20.087414,-49.218117,5.917707
23864,132507228225,58,right,21.102879,-50.291355,6.274457
23865,132507246629,58,right,21.917568,-51.432552,6.531340
23866,132507264927,58,right,22.546921,-52.351818,6.692958
23867,132507283751,58,right,22.936831,-53.315704,6.852061
23868,132507302372,58,right,23.242367,-54.025299,6.953797
23869,132507321613,58,right,23.498737,-54.712399,6.970667
23870,132507340519,58,right,23.825344,-55.437222,7.051634
23871,132507359230,58,right,24.019934,-56.165981,7.154927
23872,132507378585,58,right,24.021049,-56.891476,7.187140
23873,132507397361,58,right,23.975143,-57.488174,7.213700
23874,132507415974,58,right,23.898672,-57.923805,7.205297
23875,132507434864,58,right,23.805084,-58.282944,7.195851
23876,132507453117,58,right,23.730980,-58.496593,7.193336
23877,132507472022,58,right,23.618229,-58.652260,7.165106
23878,132507490721,58,right,23.383938,-58.609066,7.094445
23879,132507509644,58,right,23.025433,-58.358860,6.909432
23880,132507528371,58,right,22.618727,-57.602478,6.633657
23881,132507547100,58,right,22.257187,-56.600323,6.247563
23882,132507565634,58,right,21.143457,-54.625374,5.011395
23883,132507584091,58,right,20.164373,-52.394901,3.997014
23884,132507602467,58,right,19.039864,-50.122929,2.784547
23885,132507620760,58,right,17.997549,-47.551537,1.831770
23886,132507639947,58,right,17.074471,-44.576130,1.246958
23887,132507658445,58,right,16.464205,-41.932457,1.143389
23888,132507677054,58,right,15.907795,-38.956886,1.288405
23889,132507696006,58,right,15.058613,-34.410519,1.415808
23890,132507714343,58,right,14.024869,-30.880257,1.630584
23891,132507733041,58,right,12.514723,-28.215366,1.680369
23892,132507751743,58,right,11.086306,-25.875654,1.777813
23893,132507770546,58,right,9.837459,-23.686041,1.990620
23894,132507789305,58,right,8.673606,-21.233444,2.332666
23895,132507808317,58,right,7.126517,-18.645266,2.568234
23896,132507826752,58,right,6.046242,-17.020309,2.650010
23897,132507845235,58,right,5.320672,-15.937766,2.684592
23898,132507863642,58,right,4.697059,-14.519319,2.859406
23899,132507882126,58,right,4.365700,-13.253730,3.168484
23900,132507900963,58,right,3.911239,-11.954196,3.618302
23901,132507920151,58,right,3.423066,-10.885054,4.236552
23902,132507938629,58,right,3.346540,-9.392548,5.155753
23903,132507957305,58,right,3.027931,-8.100741,6.153931
23904,132507975483,58,right,3.029413,-6.581354,7.228127
23905,132507994131,58,right,2.777816,-5.269586,8.358048
23906,132508012611,58,right,2.773582,-4.033969,9.481413
23907,132508031454,58,right,2.674430,-2.735229,10.628068
23908,132508050240,58,right,2.728242,-1.236156,11.693786
23909,132508069268,58,right,2.949146,0.729300,12.817934
23910,132508088023,58,right,3.270343,2.352505,13.612042
23911,132508106881,58,right,3.595961,3.821768,14.329120
23912,132508125479,58,right,3.739163,5.123512,14.932113
23913,132508144397,58,right,3.883775,6.415670,15.374917
23914,132508162885,58,right,3.957296,7.778044,15.786367
23915,132508181762,58,right,4.189176,9.841987,16.129271
23916,132508200037,58,right,4.459971,11.912699,16.382715
23917,132508218745,58,right,4.765652,13.716992,16.516075
23918,132508237752,58,right,5.174622,15.603257,16.511644
23919,132508256799,58,right,5.515039,17.257576,16.470146
23920,132508275475,58,right,5.823630,18.633373,16.281837
23921,132508293959,58,right,5.881823,19.942160,16.105230
23922,132508311894,58,right,6.170003,21.185783,15.774922
23923,132508330464,58,right,6.324584,22.124941,15.550277
23924,132508348780,58,right,6.501637,22.916651,15.343966
23925,132508368248,58,right,6.679388,23.678804,15.124533
23926,132508388114,58,right,6.771956,24.278536,14.970025
23927,132508406683,58,right,6.805817,24.911470,14.808160
23928,132508425301,58,right,6.857054,25.401573,14.714746
23929,132508444251,58,right,6.906618,25.851740,14.617427
23930,132508462201,58,right,6.930322,26.298798,14.565055
23931,132508481002,58,right,6.961473,26.733370,14.509881
23932,132508499490,58,right,7.013632,27.094398,14.442562
23933,132508518163,58,right,7.065961,27.361486,14.350267
23934,132508537154,58,right,6.980233,27.503344,14.396960
23935,132508555597,58,right,6.935699,27.600451,14.418880
23936,132508574088,58,right,6.938317,27.672907,14.407186
23937,132508592398,58,right,6.954294,27.730284,14.385931
23938,132508611007,58,right,6.976859,27.791735,14.352192
23939,132508629139,58,right,6.964209,27.888046,14.305939
23940,132508647585,58,right,7.003716,28.144131,14.219083
23941,132508665903,58,right,7.015431,28.538857,14.058923
23942,132508684438,58,right,6.816690,29.651100,13.692168
23943,132508702864,58,right,6.672400,31.010151,13.053806
23944,132508722160,58,right,6.429831,32.354881,12.303085
23945,132508740511,58,right,6.228087,33.710129,11.414353
23946,132508759240,58,right,6.075186,35.100533,10.445881
23947,132508777999,58,right,5.902388,36.243866,9.570938
23948,132508796595,58,right,5.639814,36.974319,8.947688
23949,132508815623,58,right,5.506169,37.756889,8.293801
23950,132508833767,58,right,5.215774,38.363754,7.831283
23951,132508852656,58,right,5.142175,38.732124,7.353134
23952,132508871403,58,right,5.129004,38.992069,6.873733
23953,132508890162,58,right,5.132728,39.393932,6.402295
23954,132508909918,58,right,5.079463,39.668743,5.991145
23955,132508929615,58,right,5.015934,39.896969,5.773617
23956,132508947843,58,right,5.044610,40.091080,5.505167
23957,132508966567,58,right,5.093757,40.249676,5.249338
23958,132508985130,58,right,5.119526,40.345177,5.092614
23959,132509003483,58,right,5.175420,40.412106,4.930065
23960,132509022062,58,right,5.194180,40.420044,4.833279
23961,132509040285,58,right,5.213030,40.420792,4.766011
23962,132509059120,58,right,5.240883,40.403233,4.711827
23963,132509078121,58,right,5.271705,40.391750,4.664953
23964,132509096632,58,right,5.323775,40.356014,4.605357
23965,132509115491,58,right,5.381548,40.275471,4.554971
23966,132509134499,58,right,5.382674,40.113338,4.603780
23967,132509152790,58,right,5.363503,39.671318,4.793045
23968,132509172284,58,right,5.381561,39.036652,5.147551
23969,132509191302,58,right,5.448793,38.067886,5.585614
23970,132509210479,58,right,5.546508,36.897308,6.100631
23971,132509229282,58,right,5.701745,35.803200,6.684387
23972,132509247568,58,right,6.100864,34.373177,7.143162
23973,132509265947,58,right,6.409770,32.044140,8.015808
23974,132509285629,58,right,7.015672,30.107605,8.519466
23975,132509304635,58,right,7.433399,28.463428,9.084227
23976,132509323813,58,right,7.610271,26.616129,9.760419
23977,132509343535,58,right,7.444326,23.300402,10.871954
23978,132509363004,58,right,7.480366,20.421049,11.616219
23979,132509383296,58,right,7.439021,18.232079,12.124542
23980,132509404344,58,right,6.962194,16.137003,12.653603
23981,132509423131,58,right,6.696368,14.600219,12.980076
23982,132509441512,58,right,6.284417,12.962836,13.358777
23983,132509460756,58,right,5.852227,10.919105,13.736396
23984,132509481259,58,right,5.492684,9.094101,14.072547
23985,132509499969,58,right,5.407208,7.245916,14.232189
23986,132509518976,58,right,5.434627,5.475911,14.140235
23987,132509537194,58,right,5.399687,3.617681,14.047429
23988,132509556154,58,right,5.540918,1.467604,13.891026
23989,132509575252,58,right,5.658470,-0.888366,13.796403
23990,132509594144,58,right,5.798170,-3.058177,13.729768
23991,132509613102,58,right,5.741443,-5.516080,13.725932
23992,132509631025,58,right,5.790911,-7.495062,13.677742
23993,132509649401,58,right,5.927622,-9.302233,13.634017
23994,132509667758,58,right,6.054901,-11.321503,13.485443
23995,132509686767,58,right,6.312973,-13.643717,13.290306
23996,132509706074,58,right,6.290293,-15.925972,13.134857
23997,132509724918,58,right,6.407434,-18.931036,12.867102
23998,132509744642,58,right,6.364487,-21.050596,12.586384
23999,132509763659,58,right,6.371980,-22.846252,12.200065
24000,132509782856,58,right,6.650006,-24.293163,11.880501
24001,132509802140,58,right,7.034360,-25.872072,11.543588
24002,132509821379,58,right,8.222041,-28.221615,11.138429
24003,132509841025,58,right,8.861217,-29.962488,10.799352
24004,132509861185,58,right,9.490826,-31.418636,10.663706
24005,132509880930,58,right,10.302536,-33.464867,10.523732
24006,132509899904,58,right,10.667552,-35.469261,9.937230
24007,132509918885,58,right,11.391399,-37.205662,9.415543
24008,132509938503,58,right,12.135013,-39.004951,9.047493
24009,132509957405,58,right,12.630219,-40.567474,8.712948
24010,132509976799,58,right,13.262469,-42.610760,8.551995
24011,132509996907,58,right,14.095112,-44.325474,8.085629
24012,132510015785,58,right,15.328105,-45.779713,7.774760
24013,132510035495,58,right,16.477501,-47.215008,7.742619
24014,132510055159,58,right,16.951767,-48.687237,7.962108
24015,132510074490,58,right,17.299971,-49.871712,8.071256
24016,132510093390,58,right,17.580030,-50.863605,8.146823
24017,132510111878,58,right,18.357569,-51.887291,8.362550
24018,132510130063,58,right,19.179096,-52.732540,8.617586
24019,132510148594,58,right,19.659607,-53.507614,8.800548
24020,132510167140,58,right,19.914322,-54.289066,8.956092
24021,132510185465,58,right,20.116402,-55.118458,9.171296
24022,132510204370,58,right,20.401220,-55.927528,9.410834
24023,132510222495,58,right,20.578182,-56.611168,9.522128
24024,132510240821,58,right,20.740080,-57.144196,9.630741
24025,132510260540,58,right,20.798414,-57.586674,9.680360
24026,132510279528,58,right,20.791269,-58.044891,9.743482
24027,132510298619,58,right,20.831139,-58.407444,9.805289
24028,132510317141,58,right,20.853228,-58.707653,9.840647
24029,132510336129,58,right,20.798983,-58.992012,9.848586
24030,132510355121,58,right,20.708458,-59.227360,9.849224
24031,132510373958,58,right,20.606956,-59.421856,9.839747
24032,132510392788,58,right,20.494081,-59.534412,9.810033
24033,132510410904,58,right,20.400269,-59.620834,9.793112
24034,132510429677,58,right,20.294926,-59.678810,9.777492
24035,132510448297,58,right,20.131832,-59.726360,9.741298
24036,132510467280,58,right,19.932463,-59.712181,9.651050
24037,132510485870,58,right,19.749439,-59.642300,9.553212
24038,132510504987,58,right,19.622293,-59.487019,9.442586
24039,132510524551,58,right,19.476175,-59.298805,9.279650
24040,132510543763,58,right,19.307608,-59.086277,9.114938
24041,132510562537,58,right,19.025572,-58.782051,8.885983
24042,132510581279,58,right,18.701178,-58.508839,8.650578
24043,132510599760,58,right,18.338072,-58.238922,8.420623
24044,132510618519,58,right,17.969227,-57.742462,8.128568
24045,132510637767,58,right,17.655663,-57.175419,7.837004
24046,132510656149,58,right,17.368990,-56.520470,7.548661
24047,132510675225,58,right,17.139004,-55.816685,7.346171
24048,132510693690,58,right,16.930487,-54.970783,7.129872
24049,132510712316,58,right,16.783836,-53.927662,6.949879
24050,132510730817,58,right,16.200056,-52.405972,6.546644
24051,132510749265,58,right,15.529879,-50.720150,6.074212
24052,132510767894,58,right,14.977747,-48.692013,5.759056
24053,132510787516,58,right,14.621477,-46.411186,5.621678
24054,132510806307,58,right,14.382183,-44.424877,5.641637
24055,132510824892,58,right,14.244608,-42.502895,5.773740
24056,132510843782,58,right,13.242590,-39.294281,5.624185
24057,132510862430,58,right,12.583585,-36.079597,5.833988
24058,132510881039,58,right,11.709325,-33.398243,6.166772
24059,132510899319,58,right,10.762774,-31.278959,6.367319
24060,132510917980,58,right,9.997730,-29.224216,6.631046
24061,132510936594,58,right,9.155581,-27.237909,6.973153
24062,132510955482,58,right,8.327804,-25.338884,7.290954
24063,132510974031,58,right,7.070221,-23.036585,7.584940
24064,132510992732,58,right,6.118143,-21.129593,7.868034
24065,132511011137,58,right,5.652587,-19.179581,8.244061
24066,132511030114,58,right,5.184583,-17.502737,8.595351
24067,132511049530,58,right,4.875539,-16.056200,8.896599
24068,132511068998,58,right,4.431008,-14.457203,9.284223
24069,132511087650,58,right,4.194018,-12.801035,9.614457
24070,132511106064,58,right,4.024520,-11.151999,9.974829
24071,132511124522,58,right,3.830594,-9.479494,10.379584
24072,132511143860,58,right,3.518465,-8.083515,10.837100
24073,132511162860,58,right,3.254443,-6.796022,11.344779
24074,132511181122,58,right,3.093756,-5.608792,11.800943
24075,132511200438,58,right,3.124782,-3.647918,12.369946
24076,132511218795,58,right,3.111904,-2.161284,12.837454
24077,132511237322,58,right,3.440003,-0.526876,13.196737
24078,132511256221,58,right,3.653162,1.082916,13.434335
24079,132511274903,58,right,3.888066,3.160178,13.575890
24080,132511294618,58,right,4.163424,6.423385,13.646192
24081,132511314283,58,right,4.368675,9.243506,13.685504
24082,132511332902,58,right,4.805267,11.693946,13.594834
24083,132511351835,58,right,5.275918,13.726669,13.406772
24084,132511370811,58,right,5.783359,15.785417,13.124265
24085,132511390055,58,right,6.452578,18.328741,12.593159
24086,132511408391,58,right,6.728972,20.326355,12.202268
24087,132511426743,58,right,6.959222,21.840015,11.888668
24088,132511444912,58,right,7.214824,23.238119,11.508286
24089,132511463303,58,right,7.213315,24.515738,11.266287
24090,132511482577,58,right,7.281480,25.757124,10.961695
24091,132511501781,58,right,7.323982,26.877029,10.681468
24092,132511520410,58,right,7.359913,28.313366,10.289405
24093,132511539119,58,right,7.399176,29.414925,9.846988
24094,132511557428,58,right,7.347840,30.288729,9.461378
24095,132511576024,58,right,7.150207,31.085945,9.229513
24096,132511594867,58,right,6.995109,31.863688,8.889303
24097,132511613831,58,right,6.750249,32.581524,8.660693
24098,132511632873,58,right,6.669773,33.220036,8.260770
24099,132511651163,58,right,6.674561,33.769150,7.964823
24100,132511669769,58,right,6.762068,34.158951,7.568164
24101,132511688414,58,right,6.793514,34.451317,7.313809
24102,132511707041,58,right,6.847136,34.732365,7.087179
24103,132511725799,58,right,6.855207,34.933132,6.923975
24104,132511744784,58,right,6.878916,35.120323,6.797160
24105,132511762924,58,right,6.864950,35.210205,6.757502
24106,132511780916,58,right,6.890903,35.211880,6.713048
24107,132511799996,58,right,6.927313,35.170219,6.671083
24108,132511818580,58,right,6.955144,35.065655,6.656915
24109,132511838295,58,right,6.999335,34.838524,6.670787
24110,132511857016,58,right,7.005000,34.334148,6.805390
24111,132511875436,58,right,7.207989,32.996651,6.898201
24112,132511894024,58,right,7.483095,31.230860,7.020051
24113,132511912532,58,right,7.781234,29.441563,7.105354
24114,132511931189,58,right,8.308370,27.711872,6.921999
24115,132511949693,58,right,8.901344,25.818306,6.604178
24116,132511968145,58,right,9.455337,23.550316,6.158863
24117,132511987338,58,right,9.791739,20.904823,5.533093
24118,132512005693,58,right,9.009842,15.675789,5.499352
24119,132512024526,58,right,7.981122,11.516704,5.220826
24120,132512043543,58,right,7.543105,7.648174,4.138925
24121,132512064647,58,right,7.516656,4.390622,2.665536
24122,132512084641,58,right,6.306750,1.398424,1.630162
24123,132512104257,58,right,5.380377,-1.032218,1.024712
24124,132512123795,58,right,4.836994,-2.213385,0.615907
24125,132512142541,58,right,4.546722,-2.972063,0.333566
24126,132512161702,58,right,4.329832,-3.695035,-0.054997
24127,132512180793,58,right,4.470215,-4.080227,-0.375143
24128,132512199587,58,right,4.809253,-4.317686,-0.658169
24129,132512218401,58,right,4.998750,-4.430061,-0.853175
24130,132512237742,58,right,5.149910,-4.539244,-1.024631
24131,132512256824,58,right,5.226558,-4.589368,-1.117544
24132,132512275679,58,right,5.228416,-4.656623,-1.167157
24133,132512294059,58,right,5.177107,-4.690695,-1.164045
24134,132512313184,58,right,5.125594,-4.708616,-1.124737
24135,132512331808,58,right,5.129138,-4.665462,-1.090212
24136,132512350877,58,right,5.136781,-4.612998,-1.041814
24137,132512369946,58,right,5.116099,-4.512370,-0.985224
24138,132512388585,58,right,5.060450,-4.445214,-0.921093
24139,132512406913,58,right,5.002120,-4.387214,-0.845726
24140,132512425430,58,right,4.977291,-4.346381,-0.792450
24141,132512444656,58,right,4.937987,-4.314965,-0.755629
24142,132512463042,58,right,4.902805,-4.275460,-0.723222
24143,132512482061,58,right,4.841625,-4.212193,-0.674906
24144,132512501021,58,right,4.797995,-4.168338,-0.634757
24145,132512519644,58,right,4.748201,-4.139130,-0.598577
24146,132512537996,58,right,4.702418,-4.112735,-0.550387
24147,132512556939,58,right,4.655348,-4.063271,-0.505794
24148,132512576174,58,right,4.625223,-4.007492,-0.478564
24149,132512595067,58,right,4.579113,-3.977071,-0.450928
24150,132512613765,58,right,4.502089,-3.986964,-0.423970
24151,132512632554,58,right,4.444147,-3.992771,-0.390207
24152,132512650836,58,right,4.387617,-4.011763,-0.353278
24153,132512669336,58,right,4.366230,-4.009572,-0.319974
24154,132512688168,58,right,4.358914,-4.010743,-0.292132
24155,132512706920,58,right,4.357729,-4.001230,-0.262164
24156,132512725934,58,right,4.378388,-3.984399,-0.231590
24157,132512745792,58,right,4.364371,-4.007082,-0.179205
24158,132512764950,58,right,4.371199,-4.010447,-0.103355
24159,132512783463,58,right,4.383713,-4.011199,-0.006813
24160,132512802948,58,right,4.416513,-3.999440,0.082229
24161,132512822037,58,right,4.453552,-3.975573,0.166650
24162,132512841176,58,right,4.510275,-3.936174,0.251400
24163,132512859951,58,right,4.545929,-3.903250,0.306332
24164,132512879528,58,right,4.573774,-3.853878,0.363790
24165,132512898139,58,right,4.588499,-3.815743,0.413240
24166,132512916688,58,right,4.581710,-3.787887,0.453149
24167,132512937145,58,right,4.560581,-3.755078,0.491912
24168,132512956678,58,right,4.535904,-3.719327,0.530796
24169,132512976496,58,right,4.478432,-3.666053,0.579114
24170,132512995563,58,right,4.411277,-3.531527,0.594508
24171,132513014457,58,right,4.385444,-3.331671,0.541753
24172,132513032704,58,right,4.400814,-2.952068,0.358351
24173,132513051755,58,right,4.278782,-2.442660,-0.226727
24174,132513070443,58,right,4.061078,-2.058407,-1.310211
24175,132513089709,58,right,3.636898,-1.506120,-3.101853
24176,132513108001,58,right,3.295012,-0.977379,-4.825014
24177,132513126384,58,right,3.062345,-0.371631,-6.713759
24178,132513145000,58,right,2.774421,0.145154,-8.594059
24179,132513164078,58,right,2.555709,0.808374,-10.157802
24180,132513182460,58,right,2.401547,1.530065,-11.626936
24181,132513201165,58,right,2.256608,2.302634,-12.844765
24182,132513219860,58,right,2.029817,2.971100,-13.777787
24183,132513238979,58,right,1.645836,3.540553,-14.317095
24184,132513257416,58,right,1.406365,4.060580,-14.666183
24185,132513276015,58,right,1.127574,4.488233,-14.909974
24186,132513294506,58,right,0.945398,4.843560,-15.018878
24187,132513313421,58,right,0.826631,5.067394,-15.118139
24188,132513332610,58,right,0.724062,5.175876,-15.188370
24189,132513351055,58,right,0.630741,5.273367,-15.291452
24190,132513369943,58,right,0.537060,5.348716,-15.352473
24191,132513388271,58,right,0.463614,5.391357,-15.324536
24192,132513407273,58,right,0.396220,5.396208,-15.277802
24193,132513425804,58,right,0.367096,5.389780,-15.232378
24194,132513444596,58,right,0.350919,5.333789,-15.173329
