trial,failed,error,train_sessions,val_sessions,session_norm,crop_first,crop_last,unstable_remove,gauss_sigma,win,step,b,include_mean,include_var,include_energy_sigmoid,early_stopping,validation_fraction,random_state,use_pca,pca_components,learning_rate,max_iter,max_leaf_nodes,max_depth,min_samples_leaf,l2_regularization,n_iter_no_change,train_mse,train_rmse,train_mae,train_r2,val_mse,val_rmse,val_mae,val_r2,train_time_s,actual_n_iter
647,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,10.0,30,1.9690876717288612,1.403241843635252,0.9775296772570218,0.9986964176190049,435.98996974981384,20.880372835507842,17.07461959511086,0.6537776177221808,116.84621959994547,3000
287,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,10.0,30,1.9690876717288612,1.403241843635252,0.9775296772570218,0.9986964176190049,435.98996974981384,20.880372835507842,17.07461959511086,0.6537776177221808,116.4956851999741,3000
273,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,100,20.0,30,2.2944026805680475,1.5147285831356216,1.0385413509001773,0.9984810514268923,436.18844410678696,20.885124948316374,17.104043485710182,0.6536200079846637,105.70081780001055,3000
633,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,100,20.0,30,2.2944026805680475,1.5147285831356216,1.0385413509001773,0.9984810514268923,436.18844410678696,20.885124948316374,17.104043485710182,0.6536200079846637,106.34821339999326,3000
315,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,20.0,30,7.200637186502071,2.683400303067373,1.8837240692727601,0.9952330087161526,436.2418131398513,20.886402589719737,17.195939121362752,0.6535776272992135,121.50914480001666,3000
675,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,20.0,30,7.200637186502071,2.683400303067373,1.8837240692727601,0.9952330087161526,436.2418131398513,20.886402589719737,17.195939121362752,0.6535776272992135,134.49131579999812,3000
261,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,100,20.0,30,8.14442137813047,2.8538432644646887,1.9762519583429157,0.994608201369414,436.29865499301417,20.88776328363126,17.175743728101814,0.6535324888254399,88.71896740002558,3000
621,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,100,20.0,30,8.14442137813047,2.8538432644646887,1.9762519583429157,0.994608201369414,436.29865499301417,20.88776328363126,17.175743728101814,0.6535324888254399,73.6101208999753,3000
223,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,100,1.0,30,21.124200251991088,4.596107075775225,3.23286574201934,0.9860152822769277,436.3103294772,20.888042739261138,17.062211202773902,0.6535232180439836,48.10477040009573,3000
583,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,100,1.0,30,21.124200251991088,4.596107075775225,3.23286574201934,0.9860152822769277,436.3103294772,20.888042739261138,17.062211202773902,0.6535232180439836,40.893774199998006,3000
314,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,10.0,30,6.734945253596464,2.5951773067743296,1.8346148169361196,0.9955413077357561,436.4699685468418,20.891863692520154,17.17840579235598,0.6533964476528489,119.66410490009002,3000
674,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,10.0,30,6.734945253596464,2.5951773067743296,1.8346148169361196,0.9955413077357561,436.4699685468418,20.891863692520154,17.17840579235598,0.6533964476528489,131.68875989993103,3000
237,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,100,20.0,30,22.23023419387269,4.714894929250565,3.2988459006488187,0.9852830617769874,436.5133607060755,20.89290216092718,17.038285781188904,0.6533619896657747,52.21138019999489,3000
597,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,100,20.0,30,22.23023419387269,4.714894929250565,3.2988459006488187,0.9852830617769874,436.5133607060755,20.89290216092718,17.038285781188904,0.6533619896657747,42.51930020004511,3000
598,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,200,1.0,30,21.782076185637507,4.667127187643112,3.263950490832295,0.9855797529257997,436.9618122914804,20.90363155749451,17.09094404004708,0.653005871435981,41.154573099920526,3000
238,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,200,1.0,30,21.782076185637507,4.667127187643112,3.263950490832295,0.9855797529257997,436.9618122914804,20.90363155749451,17.09094404004708,0.653005871435981,49.786369499983266,3000
286,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,1.0,30,1.8533318348371821,1.361371306748156,0.9500388262875435,0.9987730507073309,436.9955792273148,20.9044392229812,17.15337027891071,0.6529790568994596,115.56726879999042,3000
646,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,1.0,30,1.8533318348371821,1.361371306748156,0.9500388262875435,0.9987730507073309,436.9955792273148,20.9044392229812,17.15337027891071,0.6529790568994596,116.45348410005681,3000
330,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,50,20.0,30,6.948925990056038,2.636081559826258,1.856086176818687,0.9953996474522014,437.1252135443826,20.90753963393069,17.217686910187304,0.6528761134714127,128.19023260008544,3000
690,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,50,20.0,30,6.948925990056038,2.636081559826258,1.856086176818687,0.9953996474522014,437.1252135443826,20.90753963393069,17.217686910187304,0.6528761134714127,146.35086130001582,3000
563,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,200,10.0,30,4.692263872583353,2.166163399326873,1.4772857127156493,0.9968936108843192,437.19060685242476,20.909103444490984,16.977989374778804,0.6528241842334341,28.470000199973583,3000
203,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,128,0.03,3000,63,8,200,10.0,30,4.692263872583353,2.166163399326873,1.4772857127156493,0.9968936108843192,437.19060685242476,20.909103444490984,16.977989374778804,0.6528241842334341,31.68500179995317,3000
585,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,100,20.0,30,22.434583609141033,4.736515977925234,3.314968712994844,0.9851477776547337,437.3189090673382,20.912171314029976,17.043235724261383,0.6527222986361018,41.463305700104684,3000
225,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,100,20.0,30,22.434583609141033,4.736515977925234,3.314968712994844,0.9851477776547337,437.3189090673382,20.912171314029976,17.043235724261383,0.6527222986361018,49.77845580002759,3000
595,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,100,1.0,30,21.084400975626156,4.591775362060535,3.2296683122904537,0.9860416303345538,437.36440250803037,20.913259012120285,17.072884874537515,0.6526861720081807,41.79316879995167,3000
235,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,100,1.0,30,21.084400975626156,4.591775362060535,3.2296683122904537,0.9860416303345538,437.36440250803037,20.913259012120285,17.072884874537515,0.6526861720081807,49.25915429997258,3000
677,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,50,10.0,30,6.713917934812667,2.5911229100165563,1.826261267397357,0.9955552283156671,437.4376679234476,20.91501058865253,17.204635319638278,0.6526279914801313,126.28845639992505,3000
317,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,50,10.0,30,6.713917934812667,2.5911229100165563,1.826261267397357,0.9955552283156671,437.4376679234476,20.91501058865253,17.204635319638278,0.6526279914801313,115.72991649992764,3000
701,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,8,50,10.0,30,1.3398650113892865,1.1575253826112353,0.8061082254267046,0.9991129778288513,437.70131311806284,20.921312413853556,17.26268309248407,0.6524186291697823,187.68871369981207,3000
341,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,8,50,10.0,30,1.3398650113892865,1.1575253826112353,0.8061082254267046,0.9991129778288513,437.70131311806284,20.921312413853556,17.26268309248407,0.6524186291697823,186.63952379999682,3000
332,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,100,10.0,30,6.636970606832599,2.576231862009435,1.8111897826902297,0.9956061692577387,437.9753961699315,20.92786171996393,17.278414933997954,0.6522009780912165,121.36011260002851,3000
692,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,100,10.0,30,6.636970606832599,2.576231862009435,1.8111897826902297,0.9956061692577387,437.9753961699315,20.92786171996393,17.278414933997954,0.6522009780912165,137.24071000004187,3000
251,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,200,10.0,30,8.832714243027366,2.971988264281568,2.0518476418785982,0.9941525352939383,438.3196985652381,20.93608603739577,17.191092201905498,0.651927565389554,78.67572850000579,3000
611,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,200,10.0,30,8.832714243027366,2.971988264281568,2.0518476418785982,0.9941525352939383,438.3196985652381,20.93608603739577,17.191092201905498,0.651927565389554,63.517402899917215,3000
685,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,20,1.0,30,5.74434477754739,2.396736276177959,1.7461744505798464,0.9961971085645984,438.37778919837405,20.93747332412328,17.19426327325138,0.6518814352517348,143.27368270000443,3000
325,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,20,1.0,30,5.74434477754739,2.396736276177959,1.7461744505798464,0.9961971085645984,438.37778919837405,20.93747332412328,17.19426327325138,0.6518814352517348,126.70071020000614,3000
631,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,100,1.0,30,1.8815292014747276,1.371688449129294,0.9455151789698555,0.9987543833869942,438.39610838964444,20.937910793334765,17.16780600715552,0.6518668878665125,105.34069240000099,3000
271,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,8,100,1.0,30,1.8815292014747276,1.371688449129294,0.9455151789698555,0.9987543833869942,438.39610838964444,20.937910793334765,17.16780600715552,0.6518668878665125,104.53441800002474,3000
318,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,50,20.0,30,7.262531445441806,2.694908429880653,1.8843143745150375,0.9951920332600583,438.52800855844936,20.941060349429524,17.264978509836673,0.6517621451113231,117.48367940005846,3000
678,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,50,20.0,30,7.262531445441806,2.694908429880653,1.8843143745150375,0.9951920332600583,438.52800855844936,20.941060349429524,17.264978509836673,0.6517621451113231,129.69696349999867,3000
283,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,100,1.0,30,1.5307018805061572,1.2372153735329017,0.8561824889814251,0.9989866393301665,438.6373434402989,20.943670725073456,17.15659746551986,0.6516753215926956,122.95677250018343,3000
643,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,100,1.0,30,1.5307018805061572,1.2372153735329017,0.8561824889814251,0.9989866393301665,438.6373434402989,20.943670725073456,17.15659746551986,0.6516753215926956,123.55807130015455,3000
581,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,50,10.0,30,21.547878040027474,4.6419691985220535,3.2679110914671887,0.9857347976100269,438.69237675858665,20.944984525145554,17.095539585214755,0.6516316192878624,41.967927699908614,3000
221,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,50,10.0,30,21.547878040027474,4.6419691985220535,3.2679110914671887,0.9857347976100269,438.69237675858665,20.944984525145554,17.095539585214755,0.6516316192878624,49.98425839992706,3000
328,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,50,1.0,30,5.913535541258998,2.4317762111795975,1.7384289812998754,0.9960851002971312,438.712926578028,20.94547508599478,17.23314317643208,0.6516153005467535,122.76574259996414,3000
688,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,50,1.0,30,5.913535541258998,2.4317762111795975,1.7384289812998754,0.9960851002971312,438.712926578028,20.94547508599478,17.23314317643208,0.6516153005467535,139.88325389986858,3000
319,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,100,1.0,30,6.476716390746422,2.5449393687760855,1.7875950133420762,0.9957122613203571,438.7867927514379,20.947238308460566,17.236726181219748,0.6515566429529966,111.07167560001835,3000
679,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,100,1.0,30,6.476716390746422,2.5449393687760855,1.7875950133420762,0.9957122613203571,438.7867927514379,20.947238308460566,17.236726181219748,0.6515566429529966,122.29090599995106,3000
257,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,50,10.0,30,7.680140232185458,2.7713065929603418,1.9312129996039875,0.9949155664148468,438.79056456653126,20.94732833958859,17.21973666375067,0.6515536477308637,92.43723849998787,3000
617,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,12,50,10.0,30,7.680140232185458,2.7713065929603418,1.9312129996039875,0.9949155664148468,438.79056456653126,20.94732833958859,17.21973666375067,0.6515536477308637,75.53950310009532,3000
593,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,50,10.0,30,21.434979426503595,4.629792590009146,3.263329404480661,0.985809539149239,438.96850904425304,20.951575335622213,17.122057097652462,0.6514123408998249,42.93505010008812,3000
233,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,50,10.0,30,21.434979426503595,4.629792590009146,3.263329404480661,0.985809539149239,438.96850904425304,20.951575335622213,17.122057097652462,0.6514123408998249,54.12705669994466,3000
230,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,20,10.0,30,21.367657116362313,4.62251631866912,3.266446641418514,0.9858541081029774,439.16753861542867,20.95632454929606,17.11925440944808,0.6512542902632112,53.38389649998862,3000
590,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,20,10.0,30,21.367657116362313,4.62251631866912,3.266446641418514,0.9858541081029774,439.16753861542867,20.95632454929606,17.11925440944808,0.6512542902632112,44.13393309991807,3000
691,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,100,1.0,30,6.223363880410174,2.4946670880921515,1.761950702772943,0.9958799866448295,439.1889805979951,20.95683613043713,17.260899511410255,0.6512372630497429,135.90713730012067,3000
331,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,100,1.0,30,6.223363880410174,2.4946670880921515,1.761950702772943,0.9958799866448295,439.1889805979951,20.95683613043713,17.260899511410255,0.6512372630497429,119.89525300008245,3000
717,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,100,20.0,30,1.3444497956823314,1.1595041162852038,0.8174563607553705,0.9991099425937469,439.2462549714916,20.958202570151183,17.179613859604018,0.651191781108847,212.60814070003107,3000
357,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,100,20.0,30,1.3444497956823314,1.1595041162852038,0.8174563607553705,0.9991099425937469,439.2462549714916,20.958202570151183,17.179613859604018,0.651191781108847,210.02448990009725,3000
589,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,20,1.0,30,20.308407905595736,4.506485094349668,3.2222760570293882,0.9865553560098448,439.2822996282281,20.959062470163786,17.15116640394518,0.6511631578198047,43.356632200069726,3000
229,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,20,1.0,30,20.308407905595736,4.506485094349668,3.2222760570293882,0.9865553560098448,439.2822996282281,20.959062470163786,17.15116640394518,0.6511631578198047,52.74137129995506,3000
220,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,50,1.0,30,20.839174855564618,4.56499450772557,3.2222473806689713,0.9862039757974105,439.2988261614049,20.95945672390878,17.14311448145428,0.6511500339956704,50.71559280005749,3000
580,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,50,1.0,30,20.839174855564618,4.56499450772557,3.2222473806689713,0.9862039757974105,439.2988261614049,20.95945672390878,17.14311448145428,0.6511500339956704,41.895554499933496,3000
577,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,20,1.0,30,20.54498937793538,4.532658091885531,3.231466343540793,0.9863987335072312,440.9202786892706,20.998101787763357,17.17989688060301,0.6498624283260488,42.89014660008252,3000
217,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,8,20,1.0,30,20.54498937793538,4.532658091885531,3.231466343540793,0.9863987335072312,440.9202786892706,20.998101787763357,17.17989688060301,0.6498624283260488,50.97305930010043,3000
673,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,1.0,30,6.073390869403593,2.4644250585894456,1.77443468092948,0.9959792723077179,440.9643654657672,20.9991515415687,17.289860139440304,0.6498274187390293,127.8748731999658,3000
313,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,20,1.0,30,6.073390869403593,2.4644250585894456,1.77443468092948,0.9959792723077179,440.9643654657672,20.9991515415687,17.289860139440304,0.6498274187390293,116.24152889987454,3000
335,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,200,10.0,30,7.0293017368142054,2.6512830359684734,1.856789757026784,0.9953464368162112,441.1281211523684,21.00305028209875,17.30952618658798,0.6496973793164271,118.25837519997731,3000
695,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,200,10.0,30,7.0293017368142054,2.6512830359684734,1.856789757026784,0.9953464368162112,441.1281211523684,21.00305028209875,17.30952618658798,0.6496973793164271,132.39771250006743,3000
232,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,50,1.0,30,20.672442881168106,4.546695820171843,3.2226881206243068,0.9863143562884837,441.14791077841465,21.003521389957797,17.14847780766258,0.6496816642496835,50.091162299970165,3000
592,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,15,12,50,1.0,30,20.672442881168106,4.546695820171843,3.2226881206243068,0.9863143562884837,441.14791077841465,21.003521389957797,17.14847780766258,0.6496816642496835,42.352712200023234,3000
321,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,100,20.0,30,7.3106817074175785,2.7038272332783353,1.8900523987003353,0.9951601566534181,441.80894216864226,21.01925170334668,17.304784763988046,0.6491567350573529,113.71407440002076,3000
681,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,100,20.0,30,7.3106817074175785,2.7038272332783353,1.8900523987003353,0.9951601566534181,441.80894216864226,21.01925170334668,17.304784763988046,0.6491567350573529,126.9002054000739,3000
252,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,200,20.0,30,9.038546061072095,3.0064174795048166,2.0732377646388063,0.9940162697861583,442.0995238083417,21.02616284081196,17.23547155433174,0.6489259823462283,79.91209219989832,3000
612,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,31,8,200,20.0,30,9.038546061072095,3.0064174795048166,2.0732377646388063,0.9940162697861583,442.0995238083417,21.02616284081196,17.23547155433174,0.6489259823462283,64.51638099993579,3000
356,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,100,10.0,30,1.2115364596704203,1.100698169195543,0.7754388012914879,0.9991979343502908,442.55484392135395,21.03698752011214,17.24200024104306,0.6485644097753809,206.22636760002933,3000
716,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,63,12,100,10.0,30,1.2115364596704203,1.100698169195543,0.7754388012914879,0.9991979343502908,442.55484392135395,21.03698752011214,17.24200024104306,0.6485644097753809,207.4116719001904,3000
672,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,15,12,200,20.0,30,21.104078878910034,4.5939175960077945,3.2413322198543226,0.9860286030994622,442.7321596026964,21.04120147716609,17.245565084269465,0.6484236022755092,77.48647059989162,3000
312,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,15,12,200,20.0,30,21.104078878910034,4.5939175960077945,3.2413322198543226,0.9860286030994622,442.7321596026964,21.04120147716609,17.245565084269465,0.6484236022755092,71.09142620000057,3000
648,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,20.0,30,2.077422374414088,1.4413266022710078,1.0044535827835133,0.9986246974961792,443.14856879554884,21.05109424223712,17.19317928796319,0.6480929291115498,117.50946120009758,3000
288,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,256,0.03,3000,63,12,200,20.0,30,2.077422374414088,1.4413266022710078,1.0044535827835133,0.9986246974961792,443.14856879554884,21.05109424223712,17.19317928796319,0.6480929291115498,117.31215829984285,3000
682,False,,"(3, 6, 8, 9)","(2, 7)",per_frame,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,200,1.0,30,7.217386585471735,2.6865194184058554,1.8824577487860272,0.995221920219839,443.23302573499524,21.0531001454654,17.335475817959523,0.6480258613237477,118.48355070012622,3000
322,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,8,200,1.0,30,7.217386585471735,2.6865194184058554,1.8824577487860272,0.995221920219839,443.23302573499524,21.0531001454654,17.335475817959523,0.6480258613237477,107.75160770001821,3000
333,False,,"(3, 6, 8, 9)","(2, 7)",per_depth,100,100,20,2.0,10,5,3.0,True,True,True,False,0.1,0,True,512,0.03,3000,31,12,100,20.0,30,7.0080989114060115,2.6472814190044116,1.856436224335998,0.9953604735856381,443.395282866873,21.056953313973818,17.370340775498327,0.6478970119128942,122.87813850003295,3000
